uniprot	Gene Symbol	Gene (Peptide)...3	description	MitoCarta2.0	MOM_TING	Group ID	Number of Peptides Quantified	UT1_ratio	AO1_ratio	UT2_ratio	AO2_ratio	UT3_ratio	AO3_ratio	UT4_ratio	AO4_ratio	UT5_ratio	AO5_ratio	Gene (Peptide)...21	Welch's T-test Significant	welch_p_value	welch_log_fc	gene_name	id	log_fc	p_value	fdr	ave_ratio
Q924Z4	Cers2	Cers2 (#3)	Ceramide synthase 2 OS=Mus musculus GN=Cers2 PE=1 SV=1	NA	NA	1885	3	1.0648900381873212	0.8538536820524361	0.9461964755455462	0.7766712955971693	0.970313144793358	0.7167810933279928	1.0142526441955184	0.8675574965161391	1.0043476972782563	0.8093251791523735	Cers2 (#3)	NA	0.0012316292658065893	-0.31545	CERS2	Q924Z4	-0.2983653539347317	2.701568793012442e-4	0.00369649995069152	-0.1508001754073446
Q8C172	Cers6	Cers6 (#3)	Ceramide synthase 6 OS=Mus musculus GN=Cers6 PE=1 SV=1	NA	NA	5054	3	0.947000096208127	0.8848165067536101	0.9376621469914016	0.7755888788104323	1.0241784195594381	0.9258633530705708	1.1638559730800953	0.9798292465601471	0.9273033641609388	0.7697091448464687	Cers6 (#3)	NA	0.0565353389152314	-0.206879	CERS6	Q8C172	-0.18979458076304773	0.03327828051562104	0.08444448057817834	-0.1007237640474593
Q9R1K9	Cetn2	Cetn2 (#7)	Centrin-2 OS=Mus musculus GN=Cetn2 PE=1 SV=1	NA	NA	1533	7	0.9411640814561655	0.9040867706164505	1.0105325212197263	0.9057052043811374	1.012968301133942	0.9403896361086871	0.9969319916956345	1.053006254304213	1.0384031044945317	1.0114594233782173	Cetn2 (#7)	NA	0.3016046270829151	-0.0564454	CETN2	Q9R1K9	-0.03936067034896961	0.4585225525841736	0.5824651840808299	-0.020889393923578525
Q8BTU1	Cfap20	Cfap20 (#3)	Cilia- and flagella-associated protein 20 OS=Mus musculus GN=Cfap20 PE=1 SV=1	NA	NA	4691	3	0.9564425117399322	0.9721684123960748	1.0163844102024646	1.0570831768796791	1.0875689742441548	1.1442682562046858	0.9349304897298013	0.9648377238017763	1.0046736140836465	1.0618631752831227	Cfap20 (#3)	NA	0.3756660946167742	0.0557575	CFAP20	Q8BTU1	0.07284219120208113	0.2614514318918014	0.38570252511396647	0.033972951478134526
Q8C6E0	Cfap36	Cfap36 (#6)	Cilia- and flagella-associated protein 36 OS=Mus musculus GN=Cfap36 PE=1 SV=1	NA	NA	3288	6	0.9060684586370561	1.141454335214788	0.993579379029586	1.157577779342102	1.0563778372793744	1.1796546307984905	1.0493261052413472	1.1781004865626392	0.9946482198126361	1.0907175222283159	Cfap36 (#6)	NA	0.0039354101373473395	0.202568	CFAP36	Q8C6E0	0.21965282252580212	6.831337409717835e-4	0.006676564921528916	0.10723532756623227
P18760	Cfl1	Cfl1 (#78)	Cofilin-1 OS=Mus musculus GN=Cfl1 PE=1 SV=3	NA	NA	2320	78	0.9758085175401999	0.9120503323089669	1.06496559072217	1.0136520161053877	1.0100174427501067	0.9035861321863446	0.9662722312854503	0.9886229462829311	0.9829362177020731	0.9696610989635724	Cfl1 (#78)	NA	0.1655141012000945	-0.0632003	CFL1	P18760	-0.04611561373219007	0.3825933835425842	0.5096085208813596	-0.0243925101685536
P45591	Cfl2	Cfl2 (#8)	Cofilin-2 OS=Mus musculus GN=Cfl2 PE=1 SV=1	NA	NA	2320	8	0.9878686002730015	1.0622205014773316	1.0352582365251	1.1824768015813543	0.9625730489195727	1.0454625237832973	0.9364275425259596	1.0076497535988056	1.0778725717563655	1.0901196428984012	Cfl2 (#8)	NA	0.07761398815340464	0.107548	CFL2	P45591	0.12463305406641212	0.06397689385207508	0.13648549489929387	0.060031275360930246
P59242	Cgn	Cgn (#2)	Cingulin OS=Mus musculus GN=Cgn PE=1 SV=1	NA	NA	3606	2	0.961417699063516	1.1039359076634716	1.0241965204841441	1.2996460107062877	0.973120684600247	1.1205699324092	1.0472341086993502	1.0765087716298807	0.9940309871527425	1.1054356901151479	Cgn (#2)	NA	0.014056914393795656	0.187924	CGN	P59242	0.2050082802694929	0.005035111268370918	0.02343588768225569	0.10133681139445903
Q8R1U2	Cgref1	Cgref1 (#1)	Cell growth regulator with EF hand domain protein 1 OS=Mus musculus GN=Cgref1 PE=1 SV=1	NA	NA	4701	1	0.8829242892275105	1.0158749433877028	1.0675455861609944	0.9846897619593941	1.0118726094240473	1.1248921736135433	1.1226244883098309	1.1127212255177428	0.9150330268776172	1.1459615118534217	Cgref1 (#1)	NA	0.2041484091582671	0.110089	CGREF1	Q8R1U2	0.12717338719516463	0.09245030751271299	0.17886689560532626	0.05723795428059636
Q8K327	Champ1	Champ1 (#2)	Chromosome alignment-maintaining phosphoprotein 1 OS=Mus musculus GN=Champ1 PE=1 SV=1	NA	NA	576	2	0.997884339351727	1.1099117126527553	1.027624930384327	0.9361441136104732	0.9144747030377003	1.0252095765846343	1.1543779057541057	1.01963614360049	0.9056381214721396	1.1351746401775362	Champ1 (#2)	NA	0.43772162214756	0.0661478	CHAMP1	Q8K327	0.08323259004195946	0.2646123349426622	0.3888980627505526	0.035455059437918365
Q9CQA6	Chchd1	Chchd1 (#1)	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1 OS=Mus musculus GN=Chchd1 PE=1 SV=1	+	NA	5151	1	0.9015192655579979	0.6846884213923986	0.9174047795626465	0.5507272551121923	0.9499470957418493	0.48833527766521745	1.1186818338528628	0.8719508313365613	1.1124470252846435	0.7694194431681066	Chchd1 (#1)	NA	0.013759732786542255	-0.596896	CHCHD1	Q9CQA6	-0.5798116441371821	0.0017087292990802926	0.011784015177229582	-0.29684298133205533
Q9D1L0	Chchd2	Chchd2 (#5)	Coiled-coil-helix-coiled-coil-helix domain-containing protein 2 OS=Mus musculus GN=Chchd2 PE=2 SV=1	+	+	1830	5	1.0770522333622727	1.0081981267272284	0.9783029538146666	0.6843154813719835	0.8447503237263057	0.8286033078751112	1.085427623223053	0.7383117390739764	1.0144668658737022	0.7738384758617883	Chchd2 (#5)	NA	0.02818772332154127	-0.31707	CHCHD2	Q9D1L0	-0.29998549503295424	0.011364534901626368	0.041089691219464125	-0.15622839568893138
Q9CRB9	Chchd3	Chchd3 (#16)	MICOS complex subunit Mic19 OS=Mus musculus GN=Chchd3 PE=1 SV=1	+	+	29	16	0.9121177493881496	0.9482920938868469	1.0107824533243328	0.926309767088875	0.8833358031648079	0.9474258311404337	1.1696610610424094	1.091369725503982	1.0241029330803006	1.02468526872598	Chchd3 (#16)	NA	0.8763703988941717	-0.0135748	CHCHD3	Q9CRB9	0.0035099346631688876	0.9629484866722959	0.9770247673237853	-0.00583546753000879
Q8VEA4	Chchd4	Chchd4 (#5)	Mitochondrial intermembrane space import and assembly protein 40 OS=Mus musculus GN=Chchd4 PE=1 SV=1	+	NA	3096	5	1.173864181890987	0.985662557747356	0.9489633897487636	0.7683105342010665	0.9125497349345951	0.7300835943911251	0.947524338662506	0.7309016533691342	1.0170983547631487	0.8299821958232588	Chchd4 (#5)	NA	0.01835861862238487	-0.309279	CHCHD4	Q8VEA4	-0.29219463988543043	0.009674818005336499	0.03714916305916501	-0.15246588199073552
Q91VN4	Chchd6	Chchd6 (#15)	MICOS complex subunit Mic25 OS=Mus musculus GN=Chchd6 PE=1 SV=2	+	+	830	15	1.1236412830544806	1.0851665377163324	0.9350290572770774	0.9556272383205019	0.9180540699198234	1.0366967769943702	1.0870142115890027	1.000362361372335	0.9362613781596162	0.933734790431501	Chchd6 (#15)	NA	0.9311790574983657	0.00655367	CHCHD6	Q91VN4	0.02363832576431436	0.7304090155164202	0.8126905762868131	0.006032739943982319
Q8K2Q5	Chchd7	Chchd7 (#2)	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7 OS=Mus musculus GN=Chchd7 PE=1 SV=1	+	NA	2699	2	1.0217826697355792	0.951036635228217	1.0174760012849189	0.8279345424795624	0.9318414060697782	0.8287270848942707	1.004343822242672	0.833147290938105	1.0245561006670518	0.8986370750263677	Chchd7 (#2)	NA	0.00379280050381306	-0.205781	CHCHD7	Q8K2Q5	-0.18869674466160086	0.003480925206726113	0.018580035023215587	-0.09569039955086066
E9PZM4	Chd2	Chd2 (#1)	Chromodomain-helicase-DNA-binding protein 2 OS=Mus musculus GN=Chd2 PE=1 SV=1	NA	NA	3599	1	1.0643155388671557	1.081981625387286	0.9982326708329246	1.0177769327602335	0.9592003998569936	0.9217146300548823	1.0162748811933824	0.9018827221293918	0.961976509249544	0.8744155712304024	Chd2 (#1)	NA	0.3631758820665979	-0.06315	CHD2	E9PZM4	-0.04606531433185648	0.48905493698735214	0.6103429032034892	-0.024544551398702846
Q6PDQ2	Chd4	Chd4 (#6)	Chromodomain-helicase-DNA-binding protein 4 OS=Mus musculus GN=Chd4 PE=1 SV=1	NA	NA	3444	6	1.00980008253813	0.9350564311162619	0.9507135751045374	0.7003666825120023	0.9771006755999183	0.8544121681006116	1.1150414769768624	1.1197453362358911	0.947344189780552	0.9230066727544449	Chd4 (#6)	NA	0.2420209715474897	-0.155379	CHD4	Q6PDQ2	-0.13829408323134013	0.18616167150153962	0.30120053161979576	-0.07222951898646199
A2A8L1	Chd5	Chd5 (#6)	Chromodomain-helicase-DNA-binding protein 5 OS=Mus musculus GN=Chd5 PE=1 SV=1	NA	NA	3444	6	0.971756734328998	1.0624084409043637	0.9237691392110005	0.8876046502999221	0.9911024960613809	0.8612199144183235	1.1575264304136117	1.0327133523936938	0.955845199985009	0.9277841259328841	Chd5 (#6)	NA	0.4329372956596107	-0.0678379	CHD5	A2A8L1	-0.05075316011804286	0.49234322564568966	0.613642322110262	-0.030362635630698926
Q8CGZ0	Cherp	Cherp (#1)	Calcium homeostasis endoplasmic reticulum protein OS=Mus musculus GN=Cherp PE=1 SV=1	NA	NA	3623	1	0.9740993781863682	1.1237182777175412	0.9620075983199216	0.8047567094010828	0.9900917799108998	0.758672361696379	1.0742264812852338	1.0207837340720254	0.9995747622975765	0.8713283582674023	Cherp (#1)	NA	0.25798651149019536	-0.141432	CHERP	Q8CGZ0	-0.12434733617845226	0.21244069130224089	0.33228720282458535	-0.06369807424213107
P26339	Chga	Chga (#7)	Chromogranin-A OS=Mus musculus GN=Chga PE=1 SV=1	NA	NA	1429	7	1.0920359033389826	1.139660088623562	0.8858465547750541	0.9434466448577987	1.0501456898677322	0.874960041335429	0.9757362137704801	1.1412725194011946	0.9962356382477516	0.994101012815249	Chga (#7)	NA	0.8132676549370139	0.0224305	CHGA	P26339	0.03951524875880779	0.6391721935855219	0.7396895598293135	0.01568935843126347
P16014	Chgb	Chgb (#5)	Secretogranin-1 OS=Mus musculus GN=Chgb PE=1 SV=2	NA	NA	2504	5	0.8652676899874588	0.7303059187281393	1.1057101194054957	0.8928658308180509	1.0947786561879904	1.0360044891662719	0.9099318558103124	0.9388559455315346	1.0243116786087423	0.9187070736775689	Chgb (#5)	NA	0.21011400453484755	-0.148909	CHGB	P16014	-0.13182429811591356	0.20612844337789799	0.32452388958689954	-0.07328930942012209
Q9D9G3	Chic2	Chic2 (#2)	Cysteine-rich hydrophobic domain-containing protein 2 OS=Mus musculus GN=Chic2 PE=2 SV=1	NA	NA	3951	2	0.9979885413361012	0.8850878293558122	1.0344982987337175	0.997681841052059	1.0216600479660325	0.9314070817472995	0.8894222411974392	0.9368810929600666	1.0564308707667098	1.0760298804578527	Chic2 (#2)	NA	0.45304568671601925	-0.0514793	CHIC2	Q9D9G3	-0.03439456015454767	0.6238928534751689	0.7280689922550712	-0.02022156638111524
Q922Q9	Chid1	Chid1 (#13)	Chitinase domain-containing protein 1 OS=Mus musculus GN=Chid1 PE=1 SV=1	NA	NA	706	13	0.9938194159125896	0.9287400301547781	1.0216661066489126	1.066529820088381	0.9856462298196199	0.973379237600329	1.0369575647842206	1.0973860842584175	0.9619106828346574	1.0073411457342214	Chid1 (#13)	NA	0.7060996561401686	0.0189031	CHID1	Q922Q9	0.03598782434308231	0.5056421608120469	0.6262953892830403	0.017044133587659594
O54804	Chka	Chka (#2)	Choline kinase alpha OS=Mus musculus GN=Chka PE=1 SV=3	NA	NA	4556	2	0.9917349111659648	1.0144817571449407	1.0066559275463531	1.015549050496147	0.9890414102026859	0.9798734390709583	1.00147183129273	1.065336941731708	1.0110959197922662	1.0323047282649922	Chka (#2)	NA	0.20354994998342915	0.0302215	CHKA	O54804	0.04730616445795605	0.2239720549492588	0.34526250249243956	0.023161043982738463
O55229	Chkb	Chkb (#8)	Choline/ethanolamine kinase OS=Mus musculus GN=Chkb PE=1 SV=3	NA	NA	2011	8	1.1010895759872088	1.0521446974140531	0.9297044595456634	1.0750159163097766	0.9687361425589187	1.0210294067466013	0.9683838033457772	0.9714310927520735	1.0320860185624319	0.9366607234514561	Chkb (#8)	NA	0.7724262066975911	0.0168663	CHKB	O55229	0.03395110836023931	0.5846941872176254	0.6959585425397234	0.013968319426648475
P70232	Chl1	Chl1 (#34)	Neural cell adhesion molecule L1-like protein OS=Mus musculus GN=Chl1 PE=1 SV=2	NA	NA	2187	34	0.9893954108051387	1.027537805616514	1.004416935491094	1.0908734274535743	1.0219590018640026	1.0983215920349934	0.9593959440370005	0.9734485496181383	1.0248327078027644	1.074412382727092	Chl1 (#34)	NA	0.09336411825053556	0.0733598	CHL1	P70232	0.09044448810310125	0.08683285535208217	0.1706797249278018	0.04436214892999325
Q9QXG2	Chm	Chm (#9)	Rab proteins geranylgeranyltransferase component A 1 OS=Mus musculus GN=Chm PE=1 SV=1	NA	NA	645	9	0.9778707295415935	0.7010739159893268	1.017144957520904	0.7243094860153282	0.9739927611041415	0.7471607969794477	0.9856436325976808	0.8057329184440525	1.045347919235681	0.8269593486489012	Chm (#9)	NA	3.2141045529220444e-4	-0.396255	CHM	Q9QXG2	-0.3791704624189509	1.444043405639058e-5	6.786851039829088e-4	-0.1905565720752394
Q9QZD5	Chml	Chml (#1)	Rab proteins geranylgeranyltransferase component A 2 OS=Mus musculus GN=Chml PE=2 SV=2	NA	NA	645	1	0.9461741928328539	1.037571830554877	1.0001555510215832	1.089732934516115	1.0677044158013382	1.1249106219826757	0.9352410085284192	1.061532317024105	1.0507248318158056	1.0870114223293588	Chml (#1)	NA	0.04060972045978566	0.11276	CHML	Q9QZD5	0.1298451570960017	0.026036347707708504	0.0708797108062648	0.06242409325315028
Q921W0	Chmp1a	Chmp1a (#7)	Charged multivesicular body protein 1a OS=Mus musculus GN=Chmp1a PE=1 SV=1	NA	NA	1654	7	1.0375123054461206	1.1804649415782458	0.9872837990068644	1.1832649520564194	0.9554568113450561	1.2692895859381175	1.059086458897857	1.2578183456065835	0.9606606253041027	1.0379295565021505	Chmp1a (#7)	NA	0.00577670247386363	0.243387	CHMP1A	Q921W0	0.2604716825149373	8.473740854339942e-4	0.007545819212645724	0.1285648542275341
Q9CQD4	Chmp1b2	Chmp1b2 (#4)	Charged multivesicular body protein 1b-2 OS=Mus musculus GN=Chmp1b2 PE=2 SV=2	NA	NA	4588	4	0.9309771135675451	1.1592835043070875	1.0537336325043924	1.3016984150482156	0.9530540541478104	1.3470380867438965	1.0266735541520369	1.1749986659519924	1.0355616456282153	1.2581916608501107	Chmp1b2 (#4)	NA	4.314097936349101e-4	0.319216	CHMP1B2	Q9CQD4	0.33630099609778824	1.0551344996400127e-4	0.0021221435032952665	0.16597987868395053
Q9DB34	Chmp2a	Chmp2a (#10)	Charged multivesicular body protein 2a OS=Mus musculus GN=Chmp2a PE=1 SV=1	NA	NA	1802	10	0.9670238884596548	1.1851725476261648	1.009683037439811	1.1988199604096061	0.9824518098952169	1.180020688691263	1.0046623928350917	1.111432675775384	1.0361788713702258	1.1304507686241125	Chmp2a (#10)	NA	6.106888630927302e-5	0.215375	CHMP2A	Q9DB34	0.23245965976443966	1.4156363122348216e-4	0.0025666101834866113	0.1153831224954516
Q8BJF9	Chmp2b	Chmp2b (#5)	Charged multivesicular body protein 2b OS=Mus musculus GN=Chmp2b PE=1 SV=1	NA	NA	2189	5	0.9920986724011599	1.259665470913395	0.9850283415646217	1.2848797919399717	1.0173802326469075	1.3566555938204714	1.0070629351344824	1.225300862328009	0.998429818252828	1.287105960924392	Chmp2b (#5)	NA	3.720831472662681e-5	0.358491	CHMP2B	Q8BJF9	0.37557612399111595	8.972105438173818e-7	1.6034434147364925e-4	0.18725537436828057
Q9CQ10	Chmp3	Chmp3 (#5)	Charged multivesicular body protein 3 OS=Mus musculus GN=Chmp3 PE=1 SV=3	NA	NA	1236	5	0.9209273869895024	1.140525069133726	1.0521416410404179	1.1706480330741247	0.9546146262055553	1.2427123459643203	1.0039710329657694	1.1542765755797917	1.068345312798755	1.1668130446855993	Chmp3 (#5)	NA	0.0021654591726576965	0.234297	CHMP3	Q9CQ10	0.2513819247908903	4.01173206451183e-4	0.00463992433025446	0.12296544901267786
Q9D8B3	Chmp4b	Chmp4b (#17)	Charged multivesicular body protein 4b OS=Mus musculus GN=Chmp4b PE=1 SV=2	NA	NA	3159	17	0.9275118813409172	1.2319741242672335	0.9980190202386547	1.0863480540417747	1.0486161945130155	1.3305819216399648	0.9974641585018261	1.0956759776447254	1.028388745405587	1.173419837071177	Chmp4b (#17)	NA	0.00784928322543685	0.240254	CHMP4B	Q9D8B3	0.2573387088097035	0.0010900607440755138	0.008866488887116174	0.12698623644719592
Q9D7S9	Chmp5	Chmp5 (#9)	Charged multivesicular body protein 5 OS=Mus musculus GN=Chmp5 PE=1 SV=1	NA	NA	1887	9	1.0148477991103189	1.236832108454126	1.010438457811984	1.2255505737190546	0.964726813264451	1.2603427237924596	1.0013882601786646	1.142177329759882	1.0085986696345812	1.1955233584445681	Chmp5 (#9)	NA	5.1105777519760875e-5	0.276907	CHMP5	Q9D7S9	0.2939914980651103	1.7262303210995786e-5	7.498312957276294e-4	0.1463135564146677
P0C0A3	Chmp6	Chmp6 (#6)	Charged multivesicular body protein 6 OS=Mus musculus GN=Chmp6 PE=1 SV=2	NA	NA	4541	6	0.9379554766450247	0.9883429190078973	1.0398242297465894	1.1809213584273708	1.0135392219810517	1.1198237075116644	0.9764792467389325	1.1196785258723834	1.0322018248884015	1.0738008066590876	Chmp6 (#6)	NA	0.0371826210086968	0.131472	CHMP6	P0C0A3	0.14855667356808996	0.02343426837382047	0.06626643249468672	0.07278183261533554
Q8R1T1	Chmp7	Chmp7 (#12)	Charged multivesicular body protein 7 OS=Mus musculus GN=Chmp7 PE=1 SV=1	NA	NA	2959	12	1.0094275741793537	0.9952740065259724	1.0219060253317138	1.021858482791842	1.0239459219197244	1.0342740480294639	0.91805506149322	0.9749724476154779	1.0266654170759884	1.088374066500598	Chmp7 (#12)	NA	0.44426489761830273	0.0330058	CHMP7	Q8R1T1	0.05009057641278592	0.3437959466603179	0.4710719926309504	0.02331654845032259
Q91V57	Chn1	Chn1 (#11)	N-chimaerin OS=Mus musculus GN=Chn1 PE=1 SV=2	NA	NA	2956	11	0.9321568496755853	0.9910653200703217	0.9941048786483224	0.9627785062562417	0.973027605403163	1.0595211060989862	1.0609005138327294	1.011659617472069	1.0398101524402	1.0957125686198605	Chn1 (#11)	NA	0.4875520647658579	0.0344113	CHN1	Q91V57	0.05149608160092524	0.30891564074636285	0.4343975003994315	0.023763026351482135
Q80XD1	Chn2	Chn2 (#1)	Beta-chimaerin OS=Mus musculus GN=Chn2 PE=1 SV=2	NA	NA	567	1	0.9826255913539061	1.0647522511596224	1.0201357150197912	1.075755777482929	0.9566289574674397	1.0995188731709171	1.045339077270419	1.0338148265593692	0.9952706588884438	1.0755045396524872	Chn2 (#1)	NA	0.0076928984574882115	0.0978188	CHN2	Q80XD1	0.11490355236926823	0.01270666000189984	0.044253985697039804	0.05633900545071974
Q9D1P4	Chordc1	Chordc1 (#17)	Cysteine and histidine-rich domain-containing protein 1 OS=Mus musculus GN=Chordc1 PE=1 SV=1	NA	NA	3662	17	1.0455427082840447	1.0449998545576165	0.8808192810093505	1.0418709929418206	0.9254794322558444	1.0208523233674347	1.1217235270955457	1.1751831155313024	1.0264350513552147	0.946749598916787	Chordc1 (#17)	NA	0.4313303323330076	0.0667183	CHORDC1	Q9D1P4	0.083803058629691	0.2710142830043547	0.39561128125839873	0.036021613719529236
P61022	Chp1	Chp1 (#13)	Calcineurin B homologous protein 1 OS=Mus musculus GN=Chp1 PE=1 SV=2	NA	NA	2131	13	0.9690897463037996	1.077852762540507	0.9774153217693449	1.0349058068318568	1.0332093968515363	1.1137366587105304	0.9880575197732251	1.060051656948189	1.0322280153020933	1.0797344534630824	Chp1 (#13)	NA	0.004758170498929227	0.102114	CHP1	P61022	0.11919906740346042	0.009133804017687425	0.03557406234784237	0.05862058705308613
Q8C025	Chpt1	Chpt1 (#1)	Cholinephosphotransferase 1 OS=Mus musculus GN=Chpt1 PE=1 SV=1	+	NA	1532	1	0.9596989894182487	0.8248887917257559	1.0096812449660626	0.9305137383590151	1.0457859039244362	0.9801572287144337	1.0210423786788392	0.9144748180368207	0.9637914830124134	0.9611145339322653	Chpt1 (#1)	NA	0.05205350765362555	-0.118545	CHPT1	Q8C025	-0.1014603624205918	0.08006811785145602	0.16046974596631125	-0.051975144930392334
P12657	Chrm1	Chrm1 (#5)	Muscarinic acetylcholine receptor M1 OS=Mus musculus GN=Chrm1 PE=1 SV=2	NA	NA	3577	5	1.1327152231929893	0.9786546105262498	0.8676118900010706	0.8366445425236979	0.9227487374354635	0.7086520994672586	1.009362158020924	0.9230005165059266	1.0675619913495527	0.9098765887019684	Chrm1 (#5)	NA	0.09734642345432044	-0.200765	CHRM1	P12657	-0.18368057035849408	0.07966738850585281	0.15987151591405496	-0.09894456457949313
Q9ERZ3	Chrm3	Chrm3 (#3)	Muscarinic acetylcholine receptor M3 OS=Mus musculus GN=Chrm3 PE=1 SV=1	NA	NA	1406	3	1.0848832217815882	1.292095901897811	0.9799589125807784	1.0930901975001952	0.9508036895192344	1.1133271661833246	0.9777874925361035	1.2046163027244927	1.0065666835822948	1.1686768570141663	Chrm3 (#3)	NA	0.0031658475662588548	0.230773	CHRM3	Q9ERZ3	0.24785772775197124	8.043732427676135e-4	0.007318843486473502	0.12200608381885814
P32211	Chrm4	Chrm4 (#1)	Muscarinic acetylcholine receptor M4 OS=Mus musculus GN=Chrm4 PE=2 SV=1	NA	NA	3781	1	0.9939511639783325	1.295786185914858	0.9525268542751733	1.2932728602172325	0.8929195413003648	1.383448494781058	1.0582811199793771	1.368903788888339	1.102321320466752	1.4278980456072252	Chrm4 (#1)	NA	3.50146669651151e-4	0.440018	CHRM4	P32211	0.4571025124230009	7.705357800414703e-6	4.77198148926673e-4	0.22410056255218208
Q9EQC0	Chst1	Chst1 (#1)	Carbohydrate sulfotransferase 1 OS=Mus musculus GN=Chst1 PE=2 SV=1	NA	NA	4912	1	1.0098042010091244	1.1060815979319591	1.0666883509130858	0.9025840548606927	1.0279291893068159	1.165789628353465	0.8283517894273964	0.8462492808515115	1.067226469343578	0.9995700359583347	Chst1 (#1)	NA	0.9883741765969074	0.00165913	CHST1	Q9EQC0	0.01874384056530251	0.8539908851318903	0.90557430056206345	0.002758962759850512
Q6PGK7	Chst10	Chst10 (#2)	Carbohydrate sulfotransferase 10 OS=Mus musculus GN=Chst10 PE=2 SV=2	NA	NA	4257	2	1.042854504279126	1.2054521406214127	0.9608642867679023	0.7821635622461537	0.9921188641420408	0.9128117307561572	0.882301912651459	1.0350883401607505	1.1218604321594723	1.0985527753631035	Chst10 (#2)	NA	0.9901737527707465	-0.00158019	CHST10	Q6PGK7	0.01550452849134113	0.887134689931599	0.9273866597925322	0.0026648724769741793
Q80WV3	Chst2	Chst2 (#8)	Carbohydrate sulfotransferase 2 OS=Mus musculus GN=Chst2 PE=2 SV=3	NA	NA	3741	8	0.9606452857200932	0.7578316379973076	1.003910268835875	0.7435660538008891	0.932345029340842	0.8634945156786408	1.0072907612827098	0.7764525493851144	1.0958086548204797	0.9060353767177439	Chst2 (#8)	NA	0.0026695619280416535	-0.307154	CHST2	Q80WV3	-0.29006888615725296	9.224717120433792e-4	0.00793680957198258	-0.14765121257347077
Q5DTK1	Chsy3	Chsy3 (#1)	Chondroitin sulfate synthase 3 OS=Mus musculus GN=Chsy3 PE=2 SV=3	NA	NA	3560	1	1.1648069906904779	1.0612110178051488	0.991057699489782	0.8009056896836584	0.9675111990111898	0.8438170781727552	0.9279621411449508	0.7654697861343519	0.9486619696635998	0.8420695972817348	Chsy3 (#1)	NA	0.06477985924033554	-0.217748	CHSY3	Q5DTK1	-0.2006631339301069	0.04855951253609171	0.11228826281451153	-0.10565473188323368
Q9CY57	Chtop	Chtop (#4)	Chromatin target of PRMT1 protein OS=Mus musculus GN=Chtop PE=1 SV=2	NA	NA	3763	4	0.9458553341574604	0.848688431072654	1.0357126394731047	0.775048819984207	0.902465295666644	0.8903561378621291	1.2495333061839973	0.9831462973376958	0.8664334245187936	0.953407483599372	Chtop (#4)	NA	0.19606361235852895	-0.160409	CHTOP	Q9CY57	-0.14332436833313672	0.15630834637983534	0.2636994265669982	-0.08474080206821501
Q99KN2	Ciao1	Ciao1 (#4)	Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS=Mus musculus GN=Ciao1 PE=1 SV=1	NA	NA	4473	4	0.78337855546003	0.6250336521350416	0.908194645242566	0.44737285347303757	1.0368940585590964	0.3996248647909326	1.20713433210324	0.8942171016078224	1.0643984086350682	0.682837869579963	Ciao1 (#4)	NA	0.01848885429832152	-0.759232	CIAO1	Q99KN2	-0.7421477395754645	0.0030044274172486194	0.016960914706579528	-0.3869646446876608
Q8WTY4	Ciapin1	Ciapin1 (#16)	Anamorsin OS=Mus musculus GN=Ciapin1 PE=1 SV=1	NA	NA	3313	16	0.9504972854587622	1.0151911629441486	1.0588506160821556	1.1582923039844448	0.9721969953779039	1.0701283109099242	0.9928666419103834	0.9377907728749932	1.0255884611707953	1.10084130072048	Ciapin1 (#16)	NA	0.24120427456488153	0.0765562	CIAPIN1	Q8WTY4	0.09364096338711758	0.16644783181367073	0.27667584055129163	0.04531968441743643
Q924A2	Cic	Cic (#2)	Protein capicua homolog OS=Mus musculus GN=Cic PE=1 SV=2	NA	NA	336	2	0.8608211793897511	0.9027990988764302	1.152915501329966	1.2442899152112725	1.0036913315397844	1.1725765357872184	1.008581858194781	1.0471560305978436	0.9739901295457182	1.0244442485607002	Cic (#2)	NA	0.3427362179204352	0.106021	CIC	Q924A2	0.12310559681056543	0.22818145255591876	0.34956526714113934	0.05485146199056479
P60824	Cirbp	Cirbp (#4)	Cold-inducible RNA-binding protein OS=Mus musculus GN=Cirbp PE=1 SV=1	NA	NA	3153	4	1.029785786454234	1.1646135787641563	1.0445922078807104	1.8099104640068302	0.9780330181091165	2.1176084088084455	0.963171003068925	1.3313105850851525	0.9844179844870141	1.3433364172869229	Cirbp (#4)	NA	0.018955707560781184	0.600085	CIRBP	P60824	0.6171701923383459	0.0011064153314587603	0.008941379713533005	0.3074339223922834
Q91WS0	Cisd1	Cisd1 (#48)	CDGSH iron-sulfur domain-containing protein 1 OS=Mus musculus GN=Cisd1 PE=1 SV=1	+	+	1774	48	0.7116125497943517	0.8866563637439397	1.0954369423380685	0.8941783843074029	1.0881090593037495	0.6825804692847288	1.108484616869364	1.2229686267533662	0.9963568316944669	0.9026355901179424	Cisd1 (#48)	NA	0.49176090572850356	-0.129812	CISD1	Q91WS0	-0.11272749461558627	0.4767668219223494	0.5994324565073961	-0.07564078878116257
